date,primary_type,description,location_description,arrest,beat,district,ward,community_area,latitude,longitude
2019-01-08 11:19:00,NARCOTICS,POSS: CRACK,ALLEY,True,1113,011,28,26,41.881890898,-87.738691846
2019-01-08 11:23:00,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,True,0323,003,6,69,41.759628195,-87.607866901
2019-01-08 11:29:00,BATTERY,SIMPLE,CONVENIENCE STORE,True,1233,012,25,28,41.866988841,-87.657205006
2019-01-08 11:37:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,2422,024,49,1,42.017285814,-87.675457679
2019-01-08 11:38:00,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,True,1513,015,29,25,41.880233269,-87.765788987
2019-01-08 11:39:00,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,STREET,True,1112,011,37,23,41.89440789,-87.723608625
2019-01-08 11:45:00,ASSAULT,SIMPLE,APARTMENT,True,0611,006,21,71,41.747727244,-87.664584967
2019-01-08 11:56:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,1633,016,30,15,41.938556557,-87.768017693
2019-01-08 11:58:00,CRIMINAL TRESPASS,TO LAND,RESTAURANT,True,2422,024,49,1,42.018737893,-87.673138996
2019-01-08 12:23:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,True,0811,008,23,56,41.790086375,-87.770750515
2019-01-08 12:30:00,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,SIDEWALK,True,1022,010,24,29,41.865921476,-87.708089182
2019-01-08 12:30:00,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,True,1524,015,37,25,41.894860447,-87.764194002
2019-01-08 12:32:00,NARCOTICS,POSS: CRACK,SIDEWALK,True,0513,005,9,49,41.693617954,-87.619498324
2019-01-08 12:38:00,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,1021,010,24,29,41.862897469,-87.711150981
2019-01-08 12:50:00,NARCOTICS,POSS: CRACK,ALLEY,True,2024,020,48,3,41.974327016,-87.657762544
2019-01-08 12:53:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,1121,011,26,23,41.898771348,-87.707812918
2019-01-08 13:00:00,BATTERY,SIMPLE,STREET,True,0212,002,3,35,41.830641022,-87.621753658
2019-01-08 13:00:00,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,True,0121,001,42,28,41.88058568,-87.640023065
2019-01-08 13:13:00,ASSAULT,PRO EMP HANDS NO/MIN INJURY,CTA BUS STOP,True,1132,011,24,26,41.869625333,-87.725301773
2019-01-08 13:30:00,CRIMINAL TRESPASS,TO LAND,APARTMENT,True,2424,024,49,1,42.006514551,-87.676356048
2019-01-08 13:32:00,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,True,1013,010,22,29,41.850956752,-87.72957847
2019-01-08 13:44:00,THEFT,$500 AND UNDER,STREET,True,0234,002,5,41,41.799123774,-87.587265261
2019-01-08 13:45:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,1834,018,42,8,41.894465726,-87.624241063
2019-01-08 13:45:00,NARCOTICS,FOUND SUSPECT NARCOTICS,BANK,True,0122,001,42,32,41.880689561,-87.631374096
2019-01-08 14:00:00,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,True,0624,006,8,69,41.752114055,-87.605224922
2019-01-08 14:10:00,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,0223,002,4,38,41.809022127,-87.607790377
2019-01-08 14:15:00,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,1133,011,24,29,41.869652735,-87.715524317
2019-01-08 14:25:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,1431,014,1,22,41.917656022,-87.688750258
2019-01-08 14:30:00,CRIMINAL DAMAGE,TO PROPERTY,"SCHOOL, PUBLIC, BUILDING",True,1031,010,22,30,41.835947057,-87.734045986
2019-01-08 14:30:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0523,005,34,53,41.671965859,-87.63570353
2019-01-08 15:07:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,True,1011,010,24,29,41.866225191,-87.721167065
2019-01-08 15:09:00,PUBLIC PEACE VIOLATION,OTHER VIOLATION,STREET,True,1121,011,27,23,41.894420385,-87.712622818
2019-01-08 15:22:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,True,0421,004,7,43,41.75281024,-87.5638266
2019-01-08 15:40:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,True,0823,008,17,66,41.776781537,-87.694551286
2019-01-08 15:46:00,WEAPONS VIOLATION,UNLAWFUL POSS AMMUNITION,STREET,True,0621,006,6,68,41.756109932,-87.642130383
2019-01-08 15:50:00,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",True,0225,002,3,40,41.798741929,-87.62580711
2019-01-08 15:59:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,True,2212,022,19,75,41.681872046,-87.683296716
2019-01-08 16:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,2515,025,30,19,41.926261042,-87.766068398
2019-01-08 16:00:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,1925,019,46,6,41.946212132,-87.646579678
2019-01-08 16:15:00,BATTERY,PRO EMP HANDS NO/MIN INJURY,PARKING LOT/GARAGE(NON.RESID.),True,1522,015,29,25,41.872274452,-87.764581664
2019-01-08 16:15:00,NARCOTICS,POSS: CRACK,RESIDENCE,True,0413,004,7,48,41.725510713,-87.571775698
2019-01-08 16:36:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,0735,007,17,67,41.765997125,-87.66382344
2019-01-08 16:40:00,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,OTHER,True,0714,007,16,67,41.779310448,-87.674394341
2019-01-08 16:43:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,0111,001,42,32,41.883475491,-87.627876969
2019-01-08 16:49:00,ROBBERY,ATTEMPT: ARMED-HANDGUN,STREET,True,0633,006,9,44,41.729249955,-87.611110272
2019-01-08 16:56:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,PARKING LOT/GARAGE(NON.RESID.),True,1115,011,28,26,41.881011636,-87.730584551
2019-01-08 16:58:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,0423,004,7,46,41.735493371,-87.556438224
2019-01-08 17:00:00,ASSAULT,SIMPLE,APARTMENT,True,2431,024,49,1,42.005353278,-87.67197125
2019-01-08 17:13:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,True,0421,004,7,43,41.753575278,-87.564143634
2019-01-08 17:15:00,BURGLARY,UNLAWFUL ENTRY,APARTMENT,True,1713,017,33,14,41.966637431,-87.707575998
2019-01-08 17:20:00,NARCOTICS,POSS: AMPHETAMINES,STREET,True,2223,022,21,73,41.717913376,-87.63647417
2019-01-08 17:20:00,ROBBERY,STRONGARM - NO WEAPON,OTHER,True,1433,014,1,24,41.906276004,-87.670011875
2019-01-08 17:27:00,NARCOTICS,POSS: CRACK,STREET,True,1222,012,27,27,41.885468831,-87.70008743
2019-01-08 17:30:00,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CURRENCY EXCHANGE,True,0614,006,21,71,41.743902286,-87.663276191
2019-01-08 17:40:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,1231,012,28,28,41.869054315,-87.664070896
2019-01-08 17:41:03,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,VEHICLE NON-COMMERCIAL,True,0624,006,6,69,41.752228079,-87.613740598
2019-01-08 17:48:00,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,0623,006,17,69,41.756064436,-87.632356295
2019-01-08 18:06:00,NARCOTICS,POSS: CRACK,STREET,True,0424,004,10,46,41.73471821,-87.545771294
2019-01-08 18:09:00,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,0531,005,9,49,41.686730099,-87.620892453
2019-01-08 18:13:00,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,True,1522,015,29,25,41.879131247,-87.755021294
2019-01-08 18:20:00,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA STATION,True,0123,001,4,32,41.867428687,-87.626342565
2019-01-08 18:25:00,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,True,0822,008,14,63,41.793505787,-87.704095857
2019-01-08 18:25:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0825,008,16,66,41.781803054,-87.693467503
2019-01-08 18:41:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,0511,005,9,49,41.708813391,-87.619956502
2019-01-08 18:52:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,0523,005,9,53,41.671795569,-87.628483749
2019-01-08 19:00:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,0513,005,10,51,41.695908161,-87.595822806
2019-01-08 19:00:00,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,2221,022,21,73,41.731144695,-87.66292886
2019-01-08 19:04:00,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,STREET,True,1411,014,33,21,41.939345109,-87.705861812
2019-01-08 19:08:00,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,CTA PLATFORM,True,0113,001,4,32,41.87766908,-87.629284766
2019-01-08 19:10:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0726,007,16,67,41.768938143,-87.673635382
2019-01-08 19:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0422,004,7,46,41.750133687,-87.549892536
2019-01-08 19:21:00,ROBBERY,ARMED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),True,1011,010,24,29,41.865333633,-87.733712889
2019-01-08 19:30:00,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,True,0735,007,17,67,41.767794285,-87.667540081
2019-01-08 19:35:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,1115,011,28,26,41.880715469,-87.726456188
2019-01-08 19:38:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,True,1112,011,27,23,41.90159942,-87.71774003
2019-01-08 19:38:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,True,0421,004,7,43,41.758209097,-87.562721211
2019-01-08 19:40:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,True,1231,012,28,28,41.87014233,-87.662880989
2019-01-08 19:44:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,0622,006,21,44,41.736148121,-87.629070243
2019-01-08 19:45:00,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,True,1114,011,28,26,41.886816984,-87.726655518
2019-01-08 19:50:00,BATTERY,SIMPLE,SMALL RETAIL STORE,True,0411,004,8,43,41.757614433,-87.586115266
2019-01-08 19:50:00,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,True,0211,002,3,35,41.831832202,-87.621780828
2019-01-08 19:50:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0831,008,23,66,41.771579914,-87.708811912
2019-01-08 19:50:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,1114,011,28,26,41.885490396,-87.726444052
2019-01-08 19:50:00,OTHER OFFENSE,VIOLENT OFFENDER: DUTY TO REGISTER,STREET,True,2222,022,21,71,41.735138542,-87.647268465
2019-01-08 20:00:00,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,True,0312,003,20,69,41.779073436,-87.615600014
2019-01-08 20:02:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0324,003,8,43,41.760602963,-87.584849068
2019-01-08 20:10:00,BATTERY,SIMPLE,OTHER,True,2031,020,40,4,41.96938944,-87.700488807
2019-01-08 20:11:00,BATTERY,SIMPLE,"SCHOOL, PRIVATE, BUILDING",True,0622,006,21,44,41.746652877,-87.635291321
2019-01-08 20:13:00,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE-GARAGE,True,0714,007,15,67,41.784184188,-87.666761886
2019-01-08 20:28:00,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),True,1235,012,11,31,41.858487097,-87.642897487
2019-01-08 20:30:00,ROBBERY,ARMED: HANDGUN,ABANDONED BUILDING,True,1115,011,28,26,41.878796732,-87.731574779
2019-01-08 20:30:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0726,007,16,67,41.769970127,-87.673657801
2019-01-08 20:40:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,2534,025,35,20,41.914030592,-87.726464001
2019-01-08 20:50:00,BATTERY,SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,True,0133,001,3,35,41.843922218,-87.6269207
2019-01-08 20:54:00,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,True,1112,011,27,23,41.895422074,-87.720293303
2019-01-08 21:10:00,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,True,1533,015,28,25,41.880419143,-87.751385304
2019-01-08 22:00:00,NARCOTICS,POSS: CRACK,ALLEY,True,1021,010,24,29,41.860007841,-87.709141619
2019-01-08 22:05:00,NARCOTICS,POSS: CRACK,VEHICLE NON-COMMERCIAL,True,1013,010,22,29,41.850893618,-87.729575393
2019-01-08 22:05:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,True,0735,007,17,67,41.76750277,-87.676490976
2019-01-08 22:05:00,NARCOTICS,POSS: CRACK,STREET,True,1011,010,24,29,41.865596068,-87.715401839
2019-01-08 22:06:00,NARCOTICS,POSS: CRACK,VEHICLE NON-COMMERCIAL,True,1013,010,22,29,41.850893618,-87.729575393
2019-01-08 22:26:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0623,006,6,69,41.753863454,-87.6150197
2019-01-08 22:43:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,VEHICLE NON-COMMERCIAL,True,0323,003,6,69,41.759129999,-87.62477999
2019-01-08 22:44:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,1031,010,22,30,41.837851998,-87.726806285
2019-01-08 23:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0932,009,16,61,41.796956837,-87.668309189
2019-01-08 23:06:00,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,True,2535,025,26,23,41.903325543,-87.719277308
2019-01-08 23:19:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,1031,010,22,30,41.836001205,-87.729190635
2019-01-08 23:20:00,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,True,1624,016,45,15,41.956959655,-87.7565057
2019-01-08 23:30:00,BATTERY,SIMPLE,APARTMENT,True,0825,008,16,66,41.779211666,-87.686956197
2019-01-08 23:32:00,ROBBERY,AGGRAVATED,SIDEWALK,True,1012,010,24,29,41.856040975,-87.732547984
2019-01-09 00:00:00,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,True,0323,003,6,69,,
2019-01-09 00:26:00,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,True,1222,012,27,27,41.887204946,-87.698913448
2019-01-09 00:27:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,1931,019,32,6,41.935432921,-87.668504341
2019-01-09 00:37:00,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,True,1614,016,41,76,41.976840051,-87.836613167
2019-01-09 00:48:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,0511,005,8,50,41.721697137,-87.597198335
2019-01-09 01:20:00,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,2522,025,31,20,41.924375308,-87.735684848
2019-01-09 01:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0221,002,4,39,41.814470499,-87.604478745
2019-01-09 01:34:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,True,0822,008,14,63,41.793489634,-87.70515582
2019-01-09 01:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0835,008,18,70,41.745352044,-87.691286464
2019-01-09 06:31:00,CRIMINAL TRESPASS,TO VEHICLE,VEHICLE NON-COMMERCIAL,True,1522,015,29,25,41.875737959,-87.756381096
2019-01-09 07:20:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,1013,010,22,30,41.845066011,-87.731898303
2019-01-09 07:45:00,NARCOTICS,FOUND SUSPECT NARCOTICS,OTHER,True,1921,019,47,5,41.950371024,-87.688953802
2019-01-09 08:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,1021,010,24,29,41.861807216,-87.707975081
2019-01-09 08:01:00,NARCOTICS,FOUND SUSPECT NARCOTICS,GOVERNMENT BUILDING/PROPERTY,True,0225,002,3,37,41.80171934,-87.630703621
2019-01-09 08:24:00,BATTERY,AGGRAVATED: HANDGUN,STREET,True,1014,010,24,29,41.8560177,-87.718812379
2019-01-09 09:00:00,ASSAULT,AGGRAVATED PO: OTHER DANG WEAP,APARTMENT,True,0513,005,9,49,41.695713192,-87.612236217
2019-01-09 09:00:00,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",OTHER,True,0815,008,23,57,41.799532089,-87.737521099
2019-01-09 09:20:00,ROBBERY,STRONGARM - NO WEAPON,STREET,True,2234,022,34,75,41.692262738,-87.650283573
2019-01-09 09:24:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,1822,018,27,8,41.903996883,-87.643230238
2019-01-09 09:28:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,0232,002,20,68,41.787490673,-87.630327326
2019-01-09 09:45:00,NARCOTICS,FOUND SUSPECT NARCOTICS,OTHER,True,2532,025,37,25,41.909394597,-87.764325755
2019-01-09 10:00:00,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,True,1114,011,28,26,41.884608174,-87.731931553
2019-01-09 10:00:00,NARCOTICS,POSS: METHAMPHETAMINES,GOVERNMENT BUILDING/PROPERTY,True,1654,016,41,76,41.953900467,-87.907472601
2019-01-09 10:09:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,1112,011,27,23,41.898640594,-87.717639887
2019-01-09 10:11:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,1913,019,46,3,41.963070794,-87.655984213
2019-01-09 10:15:00,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,DAY CARE CENTER,True,0323,003,6,69,41.758463627,-87.612069274
2019-01-09 10:21:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,True,0623,006,6,69,41.752355462,-87.621413257
2019-01-09 10:25:00,NARCOTICS,POSS: HEROIN(WHITE),PARK PROPERTY,True,1022,010,24,29,41.860139377,-87.699089276
2019-01-09 10:36:00,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,True,1112,011,27,23,41.899058176,-87.721834322
2019-01-09 11:00:00,NARCOTICS,FOUND SUSPECT NARCOTICS,GOVERNMENT BUILDING/PROPERTY,True,1654,016,41,76,41.953900467,-87.907472601
2019-01-09 11:13:00,NARCOTICS,FOUND SUSPECT NARCOTICS,RESIDENCE-GARAGE,True,1121,011,27,23,41.894327066,-87.712620049
2019-01-09 11:13:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,0112,001,42,32,41.882394062,-87.627844798
2019-01-09 11:15:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0533,005,9,54,41.658317997,-87.603406086
2019-01-09 11:20:00,NARCOTICS,FOUND SUSPECT NARCOTICS,"SCHOOL, PRIVATE, GROUNDS",True,2515,025,37,19,41.91754991,-87.759252669
2019-01-09 11:30:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,0332,003,5,43,41.771474533,-87.590140866
2019-01-09 11:30:00,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,2223,022,34,73,41.715680818,-87.643058205
2019-01-09 11:35:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,1532,015,37,25,41.890812893,-87.75055643
2019-01-09 11:37:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,1033,010,12,30,41.847610854,-87.70389993
2019-01-09 11:45:00,CRIMINAL TRESPASS,TO LAND,RESTAURANT,True,0113,001,4,32,41.878167778,-87.629161789
2019-01-09 11:55:00,ASSAULT,SIMPLE,APARTMENT,True,0424,004,10,46,41.735107995,-87.545784851
2019-01-09 11:56:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,True,0424,004,10,46,41.728258086,-87.550587002
2019-01-09 12:00:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,0113,001,4,32,41.878167778,-87.629161789
2019-01-09 12:10:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,2512,025,29,18,41.926404101,-87.792881805
2019-01-09 12:24:00,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CURRENCY EXCHANGE,True,0225,002,3,37,41.794583892,-87.629307346
2019-01-09 12:24:00,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CURRENCY EXCHANGE,True,0225,002,3,37,41.794583892,-87.629307346
2019-01-09 12:25:00,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,True,2213,022,21,73,41.721194359,-87.663966368
2019-01-09 12:35:00,BATTERY,SIMPLE,RESIDENCE,True,2232,022,34,73,41.706070186,-87.653645803
2019-01-09 12:35:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,0621,006,17,71,41.75155046,-87.642846285
2019-01-09 12:42:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,0523,005,34,53,41.658443824,-87.639677288
2019-01-09 12:43:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,2422,024,49,1,42.018311737,-87.675866628
2019-01-09 12:43:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,2422,024,49,1,42.018311737,-87.675866628
2019-01-09 12:43:00,THEFT,RETAIL THEFT,CONVENIENCE STORE,True,1221,012,1,24,41.895896023,-87.677913394
2019-01-09 12:45:00,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,GAS STATION,True,1132,011,24,29,41.866184544,-87.724361483
2019-01-09 12:45:00,CRIMINAL DAMAGE,TO PROPERTY,GOVERNMENT BUILDING/PROPERTY,True,1134,011,24,27,41.872790905,-87.70467367
2019-01-09 12:52:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,VACANT LOT/LAND,True,0221,002,4,38,41.809471859,-87.610785765
2019-01-09 13:00:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,True,0331,003,5,43,41.768871204,-87.573928057
2019-01-09 13:02:00,NARCOTICS,FOUND SUSPECT NARCOTICS,SMALL RETAIL STORE,True,1132,011,24,29,41.866200165,-87.723168162
2019-01-09 13:30:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,0923,009,14,63,41.800615481,-87.689106709
2019-01-09 13:30:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,1013,010,22,29,41.85147245,-87.730058121
2019-01-09 13:33:00,THEFT,RETAIL THEFT,GAS STATION,True,0833,008,13,65,41.771146186,-87.722570475
2019-01-09 13:45:22,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,True,0715,007,15,67,41.793054641,-87.675489406
2019-01-09 13:45:38,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE-GARAGE,True,0715,007,15,67,41.793054641,-87.675489406
2019-01-09 13:53:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,True,1132,011,24,26,41.870925295,-87.726185316
2019-01-09 14:00:00,BATTERY,SIMPLE,RESIDENCE,True,1623,016,45,11,41.979509577,-87.761594591
2019-01-09 14:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,0823,008,23,66,41.780539465,-87.70317771
2019-01-09 14:00:00,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,True,1834,018,42,8,41.895140898,-87.624255632
2019-01-09 14:00:00,NARCOTICS,FOUND SUSPECT NARCOTICS,GOVERNMENT BUILDING/PROPERTY,True,1654,016,41,76,41.953900467,-87.907472601
2019-01-09 14:05:00,BATTERY,AGG PO HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",True,0412,004,8,45,41.737094305,-87.572998178
2019-01-09 14:10:00,ROBBERY,AGGRAVATED,SIDEWALK,True,1932,019,43,7,41.926696186,-87.653653481
2019-01-09 14:10:00,THEFT,$500 AND UNDER,APARTMENT,True,0933,009,20,61,41.803829917,-87.662413762
2019-01-09 14:13:00,OTHER OFFENSE,VIOLATION OF SMOKING BAN,SIDEWALK,True,2424,024,49,1,42.014345356,-87.680492518
2019-01-09 14:26:00,BATTERY,SIMPLE,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,True,1651,016,41,76,41.981861762,-87.904652923
2019-01-09 14:30:00,ASSAULT,AGGRAVATED: HANDGUN,STREET,True,0424,004,10,46,41.730087889,-87.550491518
2019-01-09 14:36:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,GOVERNMENT BUILDING/PROPERTY,True,1654,016,41,76,41.953900467,-87.907472601
2019-01-09 14:44:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0331,003,5,43,41.772977543,-87.572816492
2019-01-09 14:47:00,WEAPONS VIOLATION,UNLAWFUL POSS AMMUNITION,ALLEY,True,0424,004,10,46,41.738500087,-87.550220816
2019-01-09 15:00:00,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,True,1533,015,29,25,41.874942565,-87.747792561
2019-01-09 15:15:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,1115,011,28,26,41.877076486,-87.726435539
2019-01-09 15:17:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CHA PARKING LOT/GROUNDS,True,0533,005,9,54,41.655805909,-87.604111424
2019-01-09 15:33:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,GOVERNMENT BUILDING/PROPERTY,True,1654,016,41,76,41.953900467,-87.907472601
2019-01-09 15:36:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,True,0832,008,18,66,41.764199065,-87.679453387
2019-01-09 15:41:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,GAS STATION,True,1132,011,24,29,41.866184544,-87.724361483
2019-01-09 16:00:00,NARCOTICS,FOUND SUSPECT NARCOTICS,GOVERNMENT BUILDING/PROPERTY,True,1654,016,41,76,41.953900467,-87.907472601
2019-01-09 16:00:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,1021,010,24,29,41.858568011,-87.710319284
2019-01-09 16:09:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,0833,008,18,65,41.754592961,-87.741528537
